,PARTNER NAME,COUNTRY,WEEK,DEPARTMENT,ITEM CODE(16 DIGITS),CLASSNAME,SEASON,STYLE NAME,COLOUR NAME,DESCRIPTION,ORIGINAL RRP,SALES VALUE LAST WEEK LOCAL,SALES UNITS LAST WEEK,STORE STOCK UNITS
2648,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022509700014685,DA DAB - SMALL,AW21,DEADORA,685CAMEL,SMALL FAUX SHEARLING,0.0,0.0,0.0,0.0
2649,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022506660026038,DA DAB - SMALL,AW22,DARLENA,038BLACK,SMALL FRONT TAB XBODY,0.0,0.0,0.0,0.0
2650,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022506660026530,DA DAB - SMALL,SS22,DARLENA,530BERRY,SMALL FRONT TAB XBODY,0.0,0.0,0.0,0.0
2651,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022506660026351,DA DAB - SMALL,AW21,DARLENA,TAN351,SMALL FRONT TAB XBODY,0.0,0.0,0.0,0.0
2652,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022506660026737,DA DAB - SMALL,SS22,DARLENA,737ECRU-SYNTHETI,SMALL FRONT TAB XBODY,0.0,0.0,0.0,0.0
2653,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110100351,DA DAB - SMALL,AW22,DINIDUCIES,351TAN-SYNTHETIC,SMALL LASER CUT BOXY,0.0,0.0,0.0,0.0
2654,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110100081,DA DAB - SMALL,AW22,DINIDUCIES,081WHITE-SYNTHET,SMALL LASER CUT BOXY,0.0,0.0,0.0,0.0
2655,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022507520003484,DA DAB - SMALL,SS22,DIGNITY,484BLACK,SMALL LEATHER KNOT HA,507000.0,0.0,0.0,3.0
2656,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022511120005506,DA DAB - SMALL,AW21,DUCHESS S,GREY506,SMALL LEATHER QUILT BAG,0.0,0.0,0.0,0.0
2657,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022511120005484,DA DAB - SMALL,AW21,DUCHESS S,BLACK484,SMALL LEATHER QUILT BAG,0.0,0.0,0.0,0.0
2658,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022511200001484,DA DAB - SMALL,SS23,DUCHESS S,484BLACK-LEATHER,SMALL LEATHER QUILT S,828000.0,0.0,0.0,4.0
2659,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022507520002491,DA DAB - SMALL,SS22,DREYYA,491CREAM-LEATHER,SMALL LEATHER SHOULDE,1884000.0,0.0,0.0,12.0
2660,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022507520002484,DA DAB - SMALL,SS22,DREYYA,484BLACK-LEATHER,SMALL LEATHER SHOULDE,2041000.0,0.0,0.0,13.0
2661,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022507520001511,DA DAB - SMALL,SS22,DEMPSY,511TAN-LEATHER,SMALL LEATHER WOVEN X,0.0,0.0,0.0,0.0
2662,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022507520001484,DA DAB - SMALL,SS22,DEMPSY,484BLACK-LEATHER,SMALL LEATHER WOVEN X,0.0,0.0,0.0,0.0
2663,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022507520001503,DA DAB - SMALL,SS22,DEMPSY,GREEN503,SMALL LEATHER WOVEN X,0.0,0.0,0.0,0.0
2664,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022507520001491,DA DAB - SMALL,SS22,DEMPSY,491CREAM-LEATHER,SMALL LEATHER WOVEN X,858000.0,0.0,0.0,6.0
2665,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022509700022351,DA DAB - SMALL,AW22,DALI,351TAN-SYNTHETIC,SMALL LOGO XBODY,3240000.0,0.0,0.0,20.0
2666,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022509700022287,DA DAB - SMALL,SS22,DALI,287GREEN,SMALL LOGO XBODY,1944000.0,0.0,0.0,12.0
2667,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022509700022028,DA DAB - SMALL,AW22,DALI,028BLACK-SYNTHET,SMALL LOGO XBODY,972000.0,0.0,0.0,6.0
2668,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022511120001013,DA DAB - SMALL,AW21,DRAYCOTE,WHITE013,SMALL MONOGRAM BOXY X,0.0,0.0,0.0,0.0
2669,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022511120001332,DA DAB - SMALL,AW21,DRAYCOTE,BROWN332,SMALL MONOGRAM XBODY,0.0,0.0,0.0,0.0
2670,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022509700003351,DA DAB - SMALL,AW21,DAMIEN,351TAN-SYNTHETIC,SMALL PADLOCK SADDLE,0.0,0.0,0.0,0.0
2671,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022509700003156,DA DAB - SMALL,AW21,DAMIEN,156TAUPE,SMALL PADLOCK SADDLE,0.0,0.0,0.0,0.0
2672,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022509700003038,DA DAB - SMALL,AW21,DAMIEN,BLACK038,SMALL PADLOCK SADDLE,0.0,0.0,0.0,0.0
2673,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0277509520175511,DA DAB - SMALL,SS23,DAYLANAS,351TAN,SMALL PATCHWORK CROSS,6072000.0,0.0,0.0,33.0
2674,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110089327,DA DAB - SMALL,AW21,DAYDREAMS,327OFF WHITE-SYN,SMALL PLAITED HANDLE,0.0,0.0,0.0,0.0
2675,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110089454,DA DAB - SMALL,SS22,DAYDREAMS,454ORANGE-PLAIN_,SMALL PLAITED HANDLE,0.0,0.0,0.0,0.0
2676,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110089221,DA DAB - SMALL,SS22,DAYDREAMS,221PINK-SYNTHETI,SMALL PLAITED HANDLE,0.0,0.0,0.0,0.0
2677,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110052737,DA DAB - SMALL,SS21,DELISSA,ECRU737,SMALL QUILT CIRCLE BA,0.0,0.0,0.0,0.0
2678,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110052028,DA DAB - SMALL,SS22,DELISSA,BLACK028,SMALL QUILT CIRCLE BA,0.0,0.0,0.0,0.0
2679,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110014057,DA DAB - SMALL,AW22,DANCEFLOOR,057BLACK,SMALL QUILTED FAUX FU,0.0,0.0,0.0,0.0
2680,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110054753,DA DAB - SMALL,SS22,DORCHESTER,753LILAC-SYNTHET,SMALL QUILTED SHOULDE,0.0,0.0,0.0,0.0
2681,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110054560,DA DAB - SMALL,SS22,DORCHESTER,560LIME-PLAIN_SY,SMALL QUILTED SHOULDE,0.0,0.0,0.0,0.0
2682,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110054240,DA DAB - SMALL,AW22,DORCHESTER,240FUCHSIA,SMALL QUILTED SHOULDE,1940000.0,0.0,0.0,10.0
2683,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110054626,DA DAB - SMALL,SS22,DORCHESTER,626BLUE-DENIM_FA,SMALL QUILTED SHOULDE,0.0,0.0,0.0,0.0
2684,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110054081,DA DAB - SMALL,AW22,DORCHESTER,081WHITE,SMALL QUILTED SHOULDE,1552000.0,0.0,0.0,8.0
2685,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110054263,DA DAB - SMALL,SS23,DORCHESTER,263BLACK,SMALL QUILTED SHOULDE,2134000.0,0.0,0.0,11.0
2686,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110054454,DA DAB - SMALL,SS22,DORCHESTER,454ORANGE-PLAIN_,SMALL QUILTED SHOULDE,0.0,0.0,0.0,0.0
2687,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110054287,DA DAB - SMALL,AW22,DORCHESTER,287GREEN,SMALL QUILTED SHOULDE,0.0,0.0,0.0,0.0
2688,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110054737,DA DAB - SMALL,AW21,DORCHESTER,ECRU737,SMALL QUILTED SHOULDE,0.0,0.0,0.0,0.0
2689,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0024500110013183,DA DAB - MINI,AW22,DINIDORCHESTER,183BLUE,SMALL QUILTED SHOULDER BA,0.0,0.0,0.0,0.0
2690,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110054445,DA DAB - SMALL,SS23,DORCHESTER,445ORANGE-SYNTHE,SMALL QUILTED SHOULDERBAG,194000.0,0.0,0.0,1.0
2691,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110054278,DA DAB - SMALL,SS23,DORCHESTER,278GREEN,SMALL QUILTED SHOULDERBAG,1358000.0,0.0,0.0,7.0
2692,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110054038,DA DAB - SMALL,AW22,DORCHESTER,038BLACK-PLAIN_S,SMALL QUILTED SHOULDERBAG,388000.0,0.0,0.0,2.0
2693,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110054866,DA DAB - SMALL,AW22,DORCHESTER,866CHOCOLATE,SMALL QUILTED SHOULDERBAG,0.0,0.0,0.0,0.0
2694,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110054273,DA DAB - SMALL,AW22,DORCHESTER,273BURGUNDY,SMALL QUILTED SHOULDERBAG,0.0,0.0,0.0,0.0
2695,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110054232,DA DAB - SMALL,AW22,DORCHESTER,232PINK-REPTILE_,SMALL QUILTED SHOULDERBAG,3104000.0,0.0,0.0,16.0
2696,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110054861,DA DAB - SMALL,AW22,DORCHESTER,861TOFFEE-REPTIL,SMALL QUILTED SHOULDERBAG,938000.0,0.0,0.0,7.0
2697,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110043221,DA DAB - SMALL,SS22,DINKYDORRIA,221PINK-SYNTHETI,SMALL QUILTED TOTE BA,0.0,0.0,0.0,0.0
2698,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110085028,DA DAB - SMALL,AW22,DUPREE,028BLACK,SMALL QUILTED XBODY,0.0,0.0,0.0,0.0
2699,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110085349,DA DAB - SMALL,AW22,DUPREE,349CAMEL,SMALL QUILTED XBODY,0.0,0.0,0.0,0.0
2700,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110094740,DA DAB - SMALL,SS22,DORCHESTERS,740NATURAL-RAFFI,SMALL RAFFIA SHOULDER,0.0,0.0,0.0,0.0
2701,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110022289,DA DAB - SMALL,AW21,DEVETTIA,289GREEN,SMALL SHOULDER BAG,0.0,0.0,0.0,0.0
2702,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0024500110008220,DA DAB - MINI,SS22,DAINTRY,220PINK-FABRIC,SMALL SOFT WEAVE XBOD,243000.0,0.0,0.0,3.0
2703,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0024500110008251,DA DAB - MINI,SS22,DAINTRY,251LILAC-FABRIC,SMALL SOFT WEAVE XBOD,81000.0,0.0,0.0,1.0
2704,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0024500110008079,DA DAB - MINI,SS22,DAINTRY,079WHITE-FABRIC,SMALL SOFT WEAVE XBOD,486000.0,0.0,0.0,6.0
2705,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0024500110008140,DA DAB - MINI,SS22,DAINTRY,140NATURAL-FABRI,SMALL SOFT WEAVE XBOD,243000.0,0.0,0.0,3.0
2706,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110086351,DA DAB - SMALL,SS21,DEVOTION,TAN351,SMALL TORT INLAY LOCK,0.0,0.0,0.0,0.0
2707,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110086069,DA DAB - SMALL,SS21,DEVOTION,NUDE069,SMALL TORT INLAY LOCK,0.0,0.0,0.0,0.0
2708,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110088351,DA DAB - SMALL,SS21,DELVEENA,TAN351,SMALL TORT TRIM SHOUL,0.0,0.0,0.0,0.0
2709,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022500110064698,DA DAB - SMALL,SS20,DINIDARING,698PALE_BLUE,SMALL UNLINED SHOPPER,0.0,0.0,0.0,0.0
2710,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022511200003013,DA DAB - SMALL,SS23,DINKYDIVISION,013WHITE,SMALL WOVEN ARTISAN T,984000.0,108837.21,1.0,6.0
2711,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022509700016349,DA DAB - SMALL,AW21,DALLAS,349CAMEL,SMALL ZIP TOP XBODY,0.0,0.0,0.0,0.0
2712,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES ACCESSORIES,0022509700016038,DA DAB - SMALL,AW21,DALLAS,038BLACK,SMALL ZIP TOP XBODY,0.0,0.0,0.0,0.0
2713,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016487,DL CS-FLAT,SS23,LOUPE,487WHITE-LEATHER,SMART SLIDE,462000.0,0.0,0.0,3.0
2714,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016638,DL CS-FLAT,SS18,LOUPE DI,638ROSE GOLD-MET,SMART SLIDE,616000.0,0.0,0.0,4.0
2715,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016234,DL CS-FLAT,SS22,LOUPE,234FUCHSIA,SMART SLIDE,0.0,0.0,0.0,0.0
2716,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016234,DL CS-FLAT,SS22,LOUPE,234FUCHSIA,SMART SLIDE,0.0,0.0,0.0,0.0
2717,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016234,DL CS-FLAT,SS22,LOUPE,234FUCHSIA,SMART SLIDE,0.0,0.0,0.0,0.0
2718,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016234,DL CS-FLAT,SS22,LOUPE,234FUCHSIA,SMART SLIDE,0.0,0.0,0.0,0.0
2719,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016511,DL CS-FLAT,SS23,LOUPE,511TAN-LEATHER,SMART SLIDE,770000.0,0.0,0.0,5.0
2720,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016802,DL CS-FLAT,SS18,LOUPE,802BLACK-CROC_PR,SMART SLIDE,616000.0,0.0,0.0,4.0
2721,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016511,DL CS-FLAT,SS23,LOUPE,511TAN-LEATHER,SMART SLIDE,154000.0,0.0,0.0,1.0
2722,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016511,DL CS-FLAT,SS23,LOUPE,511TAN-LEATHER,SMART SLIDE,462000.0,0.0,0.0,3.0
2723,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016487,DL CS-FLAT,SS23,LOUPE,487WHITE-LEATHER,SMART SLIDE,308000.0,102325.58,1.0,2.0
2724,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016802,DL CS-FLAT,SS18,LOUPE,802BLACK-CROC_PR,SMART SLIDE,924000.0,0.0,0.0,6.0
2725,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016802,DL CS-FLAT,SS18,LOUPE,802BLACK-CROC_PR,SMART SLIDE,1386000.0,0.0,0.0,9.0
2726,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016802,DL CS-FLAT,SS18,LOUPE,802BLACK-CROC_PR,SMART SLIDE,0.0,0.0,0.0,0.0
2727,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016234,DL CS-FLAT,SS22,LOUPE,234FUCHSIA,SMART SLIDE,0.0,0.0,0.0,0.0
2728,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016711,DL CS-FLAT,SS23,LOUPE,711GOLD-CROC,SMART SLIDE,2464000.0,0.0,0.0,16.0
2729,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016711,DL CS-FLAT,SS23,LOUPE,711GOLD-CROC,SMART SLIDE,1078000.0,0.0,0.0,7.0
2730,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016711,DL CS-FLAT,SS23,LOUPE,711GOLD-CROC,SMART SLIDE,1232000.0,0.0,0.0,8.0
2731,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016711,DL CS-FLAT,SS23,LOUPE,711GOLD-CROC,SMART SLIDE,2464000.0,0.0,0.0,16.0
2732,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016711,DL CS-FLAT,SS23,LOUPE,711GOLD-CROC,SMART SLIDE,462000.0,0.0,0.0,3.0
2733,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016487,DL CS-FLAT,SS23,LOUPE,487WHITE-LEATHER,SMART SLIDE,770000.0,0.0,0.0,5.0
2734,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016487,DL CS-FLAT,SS23,LOUPE,487WHITE-LEATHER,SMART SLIDE,1078000.0,102325.58,1.0,7.0
2735,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016643,DL CS-FLAT,SS23,LOUPE,643SILVER-METALL,SMART SLIDE,924000.0,0.0,0.0,6.0
2736,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016643,DL CS-FLAT,SS23,LOUPE,643SILVER-METALL,SMART SLIDE,2464000.0,0.0,0.0,16.0
2737,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016503,DL CS-FLAT,SS23,LOUPE,503GREEN-LEATHER,SMART SLIDE,308000.0,0.0,0.0,2.0
2738,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016643,DL CS-FLAT,SS23,LOUPE,643SILVER-METALL,SMART SLIDE,2926000.0,0.0,0.0,19.0
2739,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016511,DL CS-FLAT,SS23,LOUPE,511TAN-LEATHER,SMART SLIDE,770000.0,0.0,0.0,5.0
2740,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016234,DL CS-FLAT,SS22,LOUPE,234FUCHSIA,SMART SLIDE,0.0,0.0,0.0,0.0
2741,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016503,DL CS-FLAT,SS23,LOUPE,503GREEN-LEATHER,SMART SLIDE,924000.0,0.0,0.0,6.0
2742,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016511,DL CS-FLAT,SS23,LOUPE,511TAN-LEATHER,SMART SLIDE,462000.0,102325.58,1.0,3.0
2743,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016503,DL CS-FLAT,SS23,LOUPE,503GREEN-LEATHER,SMART SLIDE,770000.0,0.0,0.0,5.0
2744,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016503,DL CS-FLAT,SS23,LOUPE,503GREEN-LEATHER,SMART SLIDE,308000.0,0.0,0.0,2.0
2745,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016643,DL CS-FLAT,SS23,LOUPE,643SILVER-METALL,SMART SLIDE,1232000.0,0.0,0.0,8.0
2746,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016643,DL CS-FLAT,SS23,LOUPE,643SILVER-METALL,SMART SLIDE,616000.0,0.0,0.0,4.0
2747,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016638,DL CS-FLAT,SS18,LOUPE DI,638ROSE GOLD-MET,SMART SLIDE,308000.0,0.0,0.0,2.0
2748,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016638,DL CS-FLAT,SS18,LOUPE DI,638ROSE GOLD-MET,SMART SLIDE,1232000.0,0.0,0.0,8.0
2749,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016802,DL CS-FLAT,SS18,LOUPE,802BLACK-CROC_PR,SMART SLIDE,616000.0,0.0,0.0,4.0
2750,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016638,DL CS-FLAT,SS18,LOUPE DI,638ROSE GOLD-MET,SMART SLIDE,308000.0,0.0,0.0,2.0
2751,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016487,DL CS-FLAT,SS23,LOUPE,487WHITE-LEATHER,SMART SLIDE,308000.0,0.0,0.0,2.0
2752,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016638,DL CS-FLAT,SS18,LOUPE DI,638ROSE GOLD-MET,SMART SLIDE,924000.0,0.0,0.0,6.0
2753,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016638,DL CS-FLAT,SS18,LOUPE DI,638ROSE GOLD-MET,SMART SLIDE,154000.0,0.0,0.0,1.0
2754,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016487,DL CS-FLAT,SS23,LOUPE,487WHITE-LEATHER,SMART SLIDE,154000.0,0.0,0.0,1.0
2755,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016511,DL CS-FLAT,SS23,LOUPE,511TAN-LEATHER,SMART SLIDE,308000.0,0.0,0.0,2.0
2756,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016711,DL CS-FLAT,SS23,LOUPE,711GOLD-CROC,SMART SLIDE,616000.0,0.0,0.0,4.0
2757,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016503,DL CS-FLAT,SS23,LOUPE,503GREEN-LEATHER,SMART SLIDE,924000.0,0.0,0.0,6.0
2758,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016503,DL CS-FLAT,SS23,LOUPE,503GREEN-LEATHER,SMART SLIDE,616000.0,0.0,0.0,4.0
2759,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016802,DL CS-FLAT,SS18,LOUPE,802BLACK-CROC_PR,SMART SLIDE,0.0,0.0,0.0,0.0
2760,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0079504510016643,DL CS-FLAT,SS23,LOUPE,643SILVER-METALL,SMART SLIDE,3542000.0,0.0,0.0,23.0
2761,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS ACCESSORIES,1151510000000000,DMA - SUNGLASSES,SS22,OSPEN,691TORTOISESHELL,SMOKED TRANSPARANT SU,0.0,0.0,0.0,0.0
2762,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0089509230004484,DL HB-CASUAL,AW22,TADLEY,484BLACK-LEATHER,SNAFFLE BACK DETAIL,0.0,0.0,0.0,0.0
2763,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0089509230004484,DL HB-CASUAL,AW22,TADLEY,484BLACK-LEATHER,SNAFFLE BACK DETAIL,0.0,0.0,0.0,0.0
2764,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0089509230004484,DL HB-CASUAL,AW22,TADLEY,484BLACK-LEATHER,SNAFFLE BACK DETAIL,113000.0,0.0,0.0,1.0
2765,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0089509230004484,DL HB-CASUAL,AW22,TADLEY,484BLACK-LEATHER,SNAFFLE BACK DETAIL,113000.0,0.0,0.0,1.0
2766,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0279504550080511,DM FS - SFASH,SS22,SHAWL,TAN511,SNAFFLE LOAFER,0.0,0.0,0.0,0.0
2767,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0279504550080484,DM FS - SFASH,SS22,SHAWL,BLACK484,SNAFFLE LOAFER,0.0,0.0,0.0,0.0
2768,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0279504550080484,DM FS - SFASH,SS22,SHAWL,BLACK484,SNAFFLE LOAFER,0.0,0.0,0.0,0.0
2769,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0279504550080511,DM FS - SFASH,SS22,SHAWL,TAN511,SNAFFLE LOAFER,0.0,0.0,0.0,0.0
2770,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0279504550080484,DM FS - SFASH,SS22,SHAWL,BLACK484,SNAFFLE LOAFER,0.0,0.0,0.0,0.0
2771,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0279504550080164,DM FS - SFASH,SS22,SHAWL,NAVY164,SNAFFLE LOAFER,240000.0,0.0,0.0,2.0
2772,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0279504550080164,DM FS - SFASH,SS22,SHAWL,NAVY164,SNAFFLE LOAFER,0.0,0.0,0.0,0.0
2773,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0279504550080484,DM FS - SFASH,SS22,SHAWL,BLACK484,SNAFFLE LOAFER,0.0,0.0,0.0,0.0
2774,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0279504550080484,DM FS - SFASH,SS22,SHAWL,BLACK484,SNAFFLE LOAFER,0.0,0.0,0.0,0.0
2775,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0279504550080484,DM FS - SFASH,SS22,SHAWL,BLACK484,SNAFFLE LOAFER,0.0,0.0,0.0,0.0
2776,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0279504550080511,DM FS - SFASH,SS22,SHAWL,TAN511,SNAFFLE LOAFER,0.0,0.0,0.0,0.0
2777,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0279504550080164,DM FS - SFASH,SS22,SHAWL,NAVY164,SNAFFLE LOAFER,0.0,0.0,0.0,0.0
